NYSOFA County Code,County Name,Year,Meal Units Served,Meal Type
41,Saratoga,2017,106923,Home Delivered Meals
41,Saratoga,2017,29782,Congregate Meals
42,Schenectady,2017,79851,Home Delivered Meals
42,Schenectady,2017,22077,Congregate Meals
43,Schoharie,2017,48381,Home Delivered Meals
43,Schoharie,2017,4222,Congregate Meals
44,Schuyler,2017,20850,Home Delivered Meals
44,Schuyler,2017,9010,Congregate Meals
45,Seneca,2017,39942,Home Delivered Meals
45,Seneca,2017,10210,Congregate Meals
46,Steuben,2017,118829,Home Delivered Meals
46,Steuben,2017,29698,Congregate Meals
47,Suffolk,2017,366633,Home Delivered Meals
47,Suffolk,2017,287108,Congregate Meals
48,Sullivan,2017,31327,Home Delivered Meals
48,Sullivan,2017,14541,Congregate Meals
49,Tioga,2017,40224,Home Delivered Meals
49,Tioga,2017,4735,Congregate Meals
50,Tompkins,2017,131697,Home Delivered Meals
50,Tompkins,2017,20187,Congregate Meals
51,Ulster,2017,86304,Home Delivered Meals
51,Ulster,2017,9630,Congregate Meals
52,Warren/Hamilton,2017,114564,Home Delivered Meals
52,Warren/Hamilton,2017,29656,Congregate Meals
53,Washington,2017,73779,Home Delivered Meals
53,Washington,2017,11238,Congregate Meals
54,Wayne,2017,42349,Home Delivered Meals
54,Wayne,2017,14695,Congregate Meals
55,Westchester,2017,253816,Home Delivered Meals
55,Westchester,2017,167832,Congregate Meals
56,Wyoming,2017,62083,Home Delivered Meals
56,Wyoming,2017,5697,Congregate Meals
57,Yates,2017,15111,Home Delivered Meals
57,Yates,2017,3450,Congregate Meals
60,New York City,2017,6621460,Home Delivered Meals
60,New York City,2017,6866131,Congregate Meals
62,Seneca Nation,2017,22570,Home Delivered Meals
62,Seneca Nation,2017,4488,Congregate Meals
63,St. Regis,2017,11410,Home Delivered Meals
63,St. Regis,2017,7025,Congregate Meals
1,Albany,2018,160096,Home Delivered Meals
1,Albany,2018,87835,Congregate Meals
2,Allegany,2018,82164,Home Delivered Meals
2,Allegany,2018,13332,Congregate Meals
3,Broome,2018,149958,Home Delivered Meals
3,Broome,2018,61373,Congregate Meals
4,Cattaraugus,2018,109950,Home Delivered Meals
4,Cattaraugus,2018,32300,Congregate Meals
5,Cayuga,2018,57121,Home Delivered Meals
5,Cayuga,2018,10065,Congregate Meals
6,Chautauqua,2018,186539,Home Delivered Meals
6,Chautauqua,2018,24411,Congregate Meals
7,Chemung,2018,41609,Home Delivered Meals
7,Chemung,2018,22300,Congregate Meals
8,Chenango,2018,68458,Home Delivered Meals
8,Chenango,2018,10778,Congregate Meals
9,Clinton,2018,122501,Home Delivered Meals
9,Clinton,2018,23682,Congregate Meals
10,Columbia,2018,39526,Home Delivered Meals
10,Columbia,2018,17944,Congregate Meals
11,Cortland,2018,66845,Home Delivered Meals
11,Cortland,2018,35774,Congregate Meals
12,Delaware,2018,52337,Home Delivered Meals
12,Delaware,2018,28626,Congregate Meals
13,Dutchess,2018,137730,Home Delivered Meals
13,Dutchess,2018,38588,Congregate Meals
14,Erie,2018,705825,Home Delivered Meals
14,Erie,2018,205750,Congregate Meals
15,Essex,2018,121512,Home Delivered Meals
15,Essex,2018,15098,Congregate Meals
16,Franklin,2018,112019,Home Delivered Meals
16,Franklin,2018,35358,Congregate Meals
17,Fulton,2018,69813,Home Delivered Meals
17,Fulton,2018,10716,Congregate Meals
18,Genesee,2018,22838,Home Delivered Meals
18,Genesee,2018,9519,Congregate Meals
19,Greene,2018,60694,Home Delivered Meals
19,Greene,2018,18205,Congregate Meals
21,Herkimer,2018,52315,Home Delivered Meals
21,Herkimer,2018,11039,Congregate Meals
22,Jefferson,2018,107951,Home Delivered Meals
22,Jefferson,2018,17556,Congregate Meals
23,Lewis,2018,28393,Home Delivered Meals
23,Lewis,2018,12214,Congregate Meals
24,Livingston,2018,43967,Home Delivered Meals
24,Livingston,2018,23620,Congregate Meals
25,Madison,2018,72632,Home Delivered Meals
25,Madison,2018,16378,Congregate Meals
26,Monroe,2018,131973,Home Delivered Meals
26,Monroe,2018,99138,Congregate Meals
27,Montgomery,2018,56699,Home Delivered Meals
27,Montgomery,2018,7140,Congregate Meals
28,Nassau,2018,357678,Home Delivered Meals
28,Nassau,2018,188924,Congregate Meals
29,Niagara,2018,94481,Home Delivered Meals
29,Niagara,2018,59227,Congregate Meals
30,Oneida,2018,120741,Home Delivered Meals
30,Oneida,2018,35233,Congregate Meals
31,Onondaga,2018,250192,Home Delivered Meals
31,Onondaga,2018,109152,Congregate Meals
32,Ontario,2018,49584,Home Delivered Meals
32,Ontario,2018,10750,Congregate Meals
33,Orange,2018,161665,Home Delivered Meals
33,Orange,2018,21347,Congregate Meals
34,Orleans,2018,30306,Home Delivered Meals
34,Orleans,2018,2455,Congregate Meals
35,Oswego,2018,228649,Home Delivered Meals
35,Oswego,2018,17315,Congregate Meals
36,Otsego,2018,55835,Home Delivered Meals
36,Otsego,2018,15013,Congregate Meals
37,Putnam,2018,34052,Home Delivered Meals
37,Putnam,2018,45119,Congregate Meals
38,Rensselaer,2018,137549,Home Delivered Meals
38,Rensselaer,2018,46008,Congregate Meals
39,Rockland,2018,66911,Home Delivered Meals
39,Rockland,2018,30085,Congregate Meals
40,St. Lawrence,2018,103811,Home Delivered Meals
40,St. Lawrence,2018,46792,Congregate Meals
41,Saratoga,2018,125972,Home Delivered Meals
41,Saratoga,2018,29150,Congregate Meals
42,Schenectady,2018,77892,Home Delivered Meals
42,Schenectady,2018,21398,Congregate Meals
43,Schoharie,2018,47784,Home Delivered Meals
43,Schoharie,2018,3941,Congregate Meals
44,Schuyler,2018,19661,Home Delivered Meals
44,Schuyler,2018,7928,Congregate Meals
45,Seneca,2018,33917,Home Delivered Meals
45,Seneca,2018,10873,Congregate Meals
46,Steuben,2018,122227,Home Delivered Meals
46,Steuben,2018,28733,Congregate Meals
47,Suffolk,2018,374001,Home Delivered Meals
47,Suffolk,2018,285969,Congregate Meals
48,Sullivan,2018,33301,Home Delivered Meals
48,Sullivan,2018,15366,Congregate Meals
49,Tioga,2018,33336,Home Delivered Meals
49,Tioga,2018,4365,Congregate Meals
50,Tompkins,2018,137065,Home Delivered Meals
50,Tompkins,2018,17637,Congregate Meals
51,Ulster,2018,78286,Home Delivered Meals
51,Ulster,2018,11675,Congregate Meals
52,Warren/Hamilton,2018,114167,Home Delivered Meals
52,Warren/Hamilton,2018,35121,Congregate Meals
53,Washington,2018,73965,Home Delivered Meals
53,Washington,2018,12470,Congregate Meals
54,Wayne,2018,41193,Home Delivered Meals
54,Wayne,2018,12928,Congregate Meals
55,Westchester,2018,256009,Home Delivered Meals
55,Westchester,2018,165014,Congregate Meals
56,Wyoming,2018,57212,Home Delivered Meals
56,Wyoming,2018,5328,Congregate Meals
57,Yates,2018,15699,Home Delivered Meals
57,Yates,2018,3361,Congregate Meals
60,New York City,2018,6591584,Home Delivered Meals
60,New York City,2018,6966560,Congregate Meals
62,Seneca Nation,2018,24690,Home Delivered Meals
62,Seneca Nation,2018,4803,Congregate Meals
63,St. Regis,2018,10135,Home Delivered Meals
63,St. Regis,2018,6343,Congregate Meals
1,Albany,2019,201631,Home Delivered Meals
1,Albany,2019,103344,Congregate Meals
2,Allegany,2019,98290,Home Delivered Meals
2,Allegany,2019,6466,Congregate Meals
3,Broome,2019,196907,Home Delivered Meals
3,Broome,2019,29299,Congregate Meals
4,Cattaraugus,2019,129877,Home Delivered Meals
4,Cattaraugus,2019,14709,Congregate Meals
5,Cayuga,2019,66253,Home Delivered Meals
5,Cayuga,2019,4871,Congregate Meals
6,Chautauqua,2019,191881,Home Delivered Meals
6,Chautauqua,2019,15716,Congregate Meals
7,Chemung,2019,67861,Home Delivered Meals
7,Chemung,2019,11018,Congregate Meals
8,Chenango,2019,73361,Home Delivered Meals
8,Chenango,2019,4651,Congregate Meals
9,Clinton,2019,140536,Home Delivered Meals
9,Clinton,2019,10666,Congregate Meals
10,Columbia,2019,61270,Home Delivered Meals
10,Columbia,2019,8634,Congregate Meals
11,Cortland,2019,66993,Home Delivered Meals
11,Cortland,2019,12961,Congregate Meals
12,Delaware,2019,71463,Home Delivered Meals
12,Delaware,2019,13641,Congregate Meals
13,Dutchess,2019,120981,Home Delivered Meals
13,Dutchess,2019,19134,Congregate Meals
14,Erie,2019,730318,Home Delivered Meals
14,Erie,2019,352672,Congregate Meals
15,Essex,2019,127356,Home Delivered Meals
15,Essex,2019,5567,Congregate Meals
16,Franklin,2019,138190,Home Delivered Meals
16,Franklin,2019,16666,Congregate Meals
17,Fulton,2019,79886,Home Delivered Meals
17,Fulton,2019,4054,Congregate Meals
18,Genesee,2019,37411,Home Delivered Meals
18,Genesee,2019,4431,Congregate Meals
19,Greene,2019,82826,Home Delivered Meals
19,Greene,2019,6708,Congregate Meals
21,Herkimer,2019,76404,Home Delivered Meals
21,Herkimer,2019,14023,Congregate Meals
22,Jefferson,2019,150825,Home Delivered Meals
22,Jefferson,2019,8057,Congregate Meals
23,Lewis,2019,33454,Home Delivered Meals
23,Lewis,2019,7995,Congregate Meals
24,Livingston,2019,62671,Home Delivered Meals
24,Livingston,2019,11194,Congregate Meals
25,Madison,2019,62584,Home Delivered Meals
25,Madison,2019,8047,Congregate Meals
26,Monroe,2019,208586,Home Delivered Meals
26,Monroe,2019,47549,Congregate Meals
27,Montgomery,2019,65755,Home Delivered Meals
27,Montgomery,2019,5320,Congregate Meals
28,Nassau,2019,498655,Home Delivered Meals
28,Nassau,2019,86146,Congregate Meals
29,Niagara,2019,136758,Home Delivered Meals
29,Niagara,2019,29677,Congregate Meals
30,Oneida,2019,182267,Home Delivered Meals
30,Oneida,2019,15724,Congregate Meals
31,Onondaga,2019,340925,Home Delivered Meals
31,Onondaga,2019,49010,Congregate Meals
32,Ontario,2019,69318,Home Delivered Meals
32,Ontario,2019,5326,Congregate Meals
33,Orange,2019,170273,Home Delivered Meals
33,Orange,2019,15816,Congregate Meals
34,Orleans,2019,35272,Home Delivered Meals
34,Orleans,2019,1486,Congregate Meals
35,Oswego,2019,273373,Home Delivered Meals
35,Oswego,2019,7155,Congregate Meals
36,Otsego,2019,57169,Home Delivered Meals
36,Otsego,2019,6410,Congregate Meals
37,Putnam,2019,54502,Home Delivered Meals
37,Putnam,2019,19514,Congregate Meals
38,Rensselaer,2019,172732,Home Delivered Meals
38,Rensselaer,2019,24256,Congregate Meals
39,Rockland,2019,152813,Home Delivered Meals
39,Rockland,2019,11848,Congregate Meals
40,St. Lawrence,2019,121985,Home Delivered Meals
40,St. Lawrence,2019,41010,Congregate Meals
41,Saratoga,2019,151670,Home Delivered Meals
41,Saratoga,2019,9311,Congregate Meals
42,Schenectady,2019,67291,Home Delivered Meals
42,Schenectady,2019,14600,Congregate Meals
43,Schoharie,2019,51052,Home Delivered Meals
43,Schoharie,2019,1825,Congregate Meals
44,Schuyler,2019,25878,Home Delivered Meals
44,Schuyler,2019,4602,Congregate Meals
45,Seneca,2019,45719,Home Delivered Meals
45,Seneca,2019,5611,Congregate Meals
46,Steuben,2019,142895,Home Delivered Meals
46,Steuben,2019,14579,Congregate Meals
47,Suffolk,2019,777768,Home Delivered Meals
47,Suffolk,2019,125346,Congregate Meals
48,Sullivan,2019,45018,Home Delivered Meals
48,Sullivan,2019,9586,Congregate Meals
49,Tioga,2019,28025,Home Delivered Meals
49,Tioga,2019,2254,Congregate Meals
50,Tompkins,2019,137068,Home Delivered Meals
50,Tompkins,2019,16305,Congregate Meals
51,Ulster,2019,98892,Home Delivered Meals
51,Ulster,2019,5037,Congregate Meals
52,Warren/Hamilton,2019,127295,Home Delivered Meals
52,Warren/Hamilton,2019,12179,Congregate Meals
53,Washington,2019,78002,Home Delivered Meals
53,Washington,2019,4185,Congregate Meals
54,Wayne,2019,44888,Home Delivered Meals
54,Wayne,2019,11037,Congregate Meals
55,Westchester,2019,382731,Home Delivered Meals
55,Westchester,2019,71177,Congregate Meals
56,Wyoming,2019,63818,Home Delivered Meals
56,Wyoming,2019,2639,Congregate Meals
57,Yates,2019,21044,Home Delivered Meals
57,Yates,2019,1931,Congregate Meals
60,New York City,2019,7706189,Home Delivered Meals
60,New York City,2019,3417881,Congregate Meals
62,Seneca Nation,2019,36500,Home Delivered Meals
62,Seneca Nation,2019,2008,Congregate Meals
63,St. Regis,2019,17894,Home Delivered Meals
63,St. Regis,2019,2989,Congregate Meals
1,Albany,2020,161953,Home Delivered Meals
1,Albany,2020,86348,Congregate Meals
2,Allegany,2020,98687,Home Delivered Meals
2,Allegany,2020,4683,Congregate Meals
3,Broome,2020,232865,Home Delivered Meals
3,Broome,2020,10846,Congregate Meals
4,Cattaraugus,2020,138227,Home Delivered Meals
4,Cattaraugus,2020,6620,Congregate Meals
5,Cayuga,2020,67268,Home Delivered Meals
5,Cayuga,2020,842,Congregate Meals
6,Chautauqua,2020,176988,Home Delivered Meals
6,Chautauqua,2020,12612,Congregate Meals
7,Chemung,2020,66437,Home Delivered Meals
7,Chemung,2020,3095,Congregate Meals
8,Chenango,2020,74557,Home Delivered Meals
8,Chenango,2020,1213,Congregate Meals
9,Clinton,2020,129635,Home Delivered Meals
9,Clinton,2020,1660,Congregate Meals
10,Columbia,2020,65253,Home Delivered Meals
10,Columbia,2020,4885,Congregate Meals
11,Cortland,2020,68658,Home Delivered Meals
11,Cortland,2020,148,Congregate Meals
12,Delaware,2020,85886,Home Delivered Meals
12,Delaware,2020,3139,Congregate Meals
13,Dutchess,2020,159863,Home Delivered Meals
13,Dutchess,2020,9235,Congregate Meals
14,Erie,2020,819004,Home Delivered Meals
14,Erie,2020,244916,Congregate Meals
15,Essex,2020,111312,Home Delivered Meals
15,Essex,2020,1151,Congregate Meals
16,Franklin,2020,135810,Home Delivered Meals
16,Franklin,2020,2584,Congregate Meals
17,Fulton,2020,80963,Home Delivered Meals
17,Fulton,2020,1513,Congregate Meals
18,Genesee,2020,38963,Home Delivered Meals
18,Genesee,2020,692,Congregate Meals
19,Greene,2020,93601,Home Delivered Meals
19,Greene,2020,976,Congregate Meals
21,Herkimer,2020,69962,Home Delivered Meals
21,Herkimer,2020,5554,Congregate Meals
22,Jefferson,2020,121019,Home Delivered Meals
22,Jefferson,2020,357,Congregate Meals
23,Lewis,2020,31430,Home Delivered Meals
23,Lewis,2020,6044,Congregate Meals
24,Livingston,2020,66964,Home Delivered Meals
24,Livingston,2020,6124,Congregate Meals
25,Madison,2020,76599,Home Delivered Meals
25,Madison,2020,2504,Congregate Meals
26,Monroe,2020,326311,Home Delivered Meals
26,Monroe,2020,19656,Congregate Meals
27,Montgomery,2020,62239,Home Delivered Meals
27,Montgomery,2020,5770,Congregate Meals
28,Nassau,2020,495082,Home Delivered Meals
28,Nassau,2020,34039,Congregate Meals
29,Niagara,2020,155252,Home Delivered Meals
29,Niagara,2020,42489,Congregate Meals
30,Oneida,2020,169893,Home Delivered Meals
30,Oneida,2020,0,Congregate Meals
31,Onondaga,2020,336012,Home Delivered Meals
31,Onondaga,2020,28085,Congregate Meals
32,Ontario,2020,67189,Home Delivered Meals
32,Ontario,2020,2088,Congregate Meals
33,Orange,2020,173464,Home Delivered Meals
33,Orange,2020,12986,Congregate Meals
34,Orleans,2020,37157,Home Delivered Meals
34,Orleans,2020,1596,Congregate Meals
35,Oswego,2020,275004,Home Delivered Meals
35,Oswego,2020,94,Congregate Meals
36,Otsego,2020,54029,Home Delivered Meals
36,Otsego,2020,1675,Congregate Meals
37,Putnam,2020,66201,Home Delivered Meals
37,Putnam,2020,12060,Congregate Meals
38,Rensselaer,2020,168011,Home Delivered Meals
38,Rensselaer,2020,9869,Congregate Meals
39,Rockland,2020,165699,Home Delivered Meals
39,Rockland,2020,4599,Congregate Meals
40,St. Lawrence,2020,127450,Home Delivered Meals
40,St. Lawrence,2020,31152,Congregate Meals
41,Saratoga,2020,117118,Home Delivered Meals
41,Saratoga,2020,0,Congregate Meals
42,Schenectady,2020,96383,Home Delivered Meals
42,Schenectady,2020,5206,Congregate Meals
43,Schoharie,2020,47174,Home Delivered Meals
43,Schoharie,2020,402,Congregate Meals
44,Schuyler,2020,32040,Home Delivered Meals
44,Schuyler,2020,3122,Congregate Meals
45,Seneca,2020,61862,Home Delivered Meals
45,Seneca,2020,513,Congregate Meals
46,Steuben,2020,138894,Home Delivered Meals
46,Steuben,2020,1035,Congregate Meals
47,Suffolk,2020,940913,Home Delivered Meals
47,Suffolk,2020,37267,Congregate Meals
48,Sullivan,2020,27698,Home Delivered Meals
48,Sullivan,2020,8912,Congregate Meals
49,Tioga,2020,25730,Home Delivered Meals
49,Tioga,2020,617,Congregate Meals
50,Tompkins,2020,140981,Home Delivered Meals
50,Tompkins,2020,18699,Congregate Meals
51,Ulster,2020,70443,Home Delivered Meals
51,Ulster,2020,1694,Congregate Meals
52,Warren/Hamilton,2020,118369,Home Delivered Meals
52,Warren/Hamilton,2020,2397,Congregate Meals
53,Washington,2020,79475,Home Delivered Meals
53,Washington,2020,4196,Congregate Meals
54,Wayne,2020,50821,Home Delivered Meals
54,Wayne,2020,16698,Congregate Meals
55,Westchester,2020,419547,Home Delivered Meals
55,Westchester,2020,24034,Congregate Meals
56,Wyoming,2020,63498,Home Delivered Meals
56,Wyoming,2020,1898,Congregate Meals
57,Yates,2020,13769,Home Delivered Meals
57,Yates,2020,648,Congregate Meals
60,New York City,2020,8170209,Home Delivered Meals
60,New York City,2020,480156,Congregate Meals
62,Seneca Nation,2020,48312,Home Delivered Meals
62,Seneca Nation,2020,609,Congregate Meals
63,St. Regis,2020,15003,Home Delivered Meals
63,St. Regis,2020,387,Congregate Meals
1,Albany,2021,155232,Home Delivered Meals
1,Albany,2021,89405,Congregate Meals
2,Allegany,2021,88238,Home Delivered Meals
2,Allegany,2021,9605,Congregate Meals
3,Broome,2021,191361,Home Delivered Meals
3,Broome,2021,40386,Congregate Meals
4,Cattaraugus,2021,127788,Home Delivered Meals
4,Cattaraugus,2021,22709,Congregate Meals
5,Cayuga,2021,69678,Home Delivered Meals
5,Cayuga,2021,4195,Congregate Meals
6,Chautauqua,2021,130417,Home Delivered Meals
6,Chautauqua,2021,13166,Congregate Meals
7,Chemung,2021,64011,Home Delivered Meals
7,Chemung,2021,17091,Congregate Meals
8,Chenango,2021,74630,Home Delivered Meals
8,Chenango,2021,6716,Congregate Meals
9,Clinton,2021,125454,Home Delivered Meals
9,Clinton,2021,10973,Congregate Meals
10,Columbia,2021,59577,Home Delivered Meals
10,Columbia,2021,8412,Congregate Meals
11,Cortland,2021,71808,Home Delivered Meals
11,Cortland,2021,903,Congregate Meals
12,Delaware,2021,45431,Home Delivered Meals
12,Delaware,2021,19234,Congregate Meals
13,Dutchess,2021,140361,Home Delivered Meals
13,Dutchess,2021,32655,Congregate Meals
14,Erie,2021,794363,Home Delivered Meals
14,Erie,2021,264137,Congregate Meals
15,Essex,2021,93281,Home Delivered Meals
15,Essex,2021,8053,Congregate Meals
16,Franklin,2021,124595,Home Delivered Meals
16,Franklin,2021,10710,Congregate Meals
17,Fulton,2021,74870,Home Delivered Meals
17,Fulton,2021,5334,Congregate Meals
18,Genesee,2021,37902,Home Delivered Meals
18,Genesee,2021,3444,Congregate Meals
19,Greene,2021,91374,Home Delivered Meals
19,Greene,2021,5461,Congregate Meals
21,Herkimer,2021,71096,Home Delivered Meals
21,Herkimer,2021,12981,Congregate Meals
22,Jefferson,2021,104708,Home Delivered Meals
22,Jefferson,2021,584,Congregate Meals
23,Lewis,2021,34970,Home Delivered Meals
23,Lewis,2021,10956,Congregate Meals
24,Livingston,2021,45359,Home Delivered Meals
24,Livingston,2021,19582,Congregate Meals
25,Madison,2021,74905,Home Delivered Meals
25,Madison,2021,5078,Congregate Meals
26,Monroe,2021,229041,Home Delivered Meals
26,Monroe,2021,55863,Congregate Meals
27,Montgomery,2021,63665,Home Delivered Meals
27,Montgomery,2021,4055,Congregate Meals
28,Nassau,2021,368403,Home Delivered Meals
28,Nassau,2021,121821,Congregate Meals
29,Niagara,2021,178526,Home Delivered Meals
29,Niagara,2021,45596,Congregate Meals
30,Oneida,2021,147548,Home Delivered Meals
30,Oneida,2021,7216,Congregate Meals
31,Onondaga,2021,316235,Home Delivered Meals
31,Onondaga,2021,62144,Congregate Meals
32,Ontario,2021,65973,Home Delivered Meals
32,Ontario,2021,8471,Congregate Meals
